,cip_code,total_graduates,knowledge_rate,career_outcomes_perc,total_perc_employed_overall,total_perc_employed_full_time,total_perc_employed_part_time,perc_standard_employment_overall,perc_standard_full_time,perc_standard_part_time,perc_entrepreneur_overall,perc_entrepreneur_full_time,perc_entrepreneur_part_time,perc_temp_contract_overall,perc_temp_contract_full_time,perc_temp_contract_part_time,perc_freelance_overall,perc_freelance_full_time,perc_freelance_part_time,perc_fellowship_intern_overall,perc_fellowship_intern_full_time,perc_fellowship_intern_part_time,perc_service,perc_military,perc_continuing_ed,perc_seeking_employment,perc_seeking_continuing_ed,perc_not_seeking,mean_starting_salary,year,perc_still_seeking_overall,CIPCode,CIPTitle
488,30.27,35,88.6,93.5,51.6,41.9,9.7,41.9,32.3,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,0.0,0.0,0.0,41.9,3.2,3.2,0.0,36477,2018,,30.27,Human Biology.
489,30.30,53,81.1,85.7,55.8,55.8,0.0,55.8,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,11.6,2.3,2.3,53594,2018,,30.30,Computational Science.
490,30.32,42,85.7,88.9,66.7,58.3,8.3,58.3,52.8,5.6,0.0,0.0,0.0,5.6,5.6,0.0,0.0,0.0,0.0,2.8,0.0,2.8,0.0,2.8,19.4,5.6,5.6,0.0,32337,2018,,30.32,Marine Sciences.
491,30.33,216,53.2,81.7,65.2,59.1,6.1,61.7,56.5,5.2,0.9,0.0,0.9,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,13.0,15.7,2.6,0.0,41278,2018,,30.33,Sustainability Studies.
492,31.01,639,45.4,79.8,61.7,54.8,6.9,53.8,47.9,5.9,1.0,1.0,0.0,3.1,2.8,0.3,0.7,0.3,0.3,3.1,2.8,0.3,0.7,1.4,15.2,16.2,3.8,1.0,31721,2018,,31.01,"Parks, Recreation and Leisure Studies."
493,31.03,527,63.4,86.4,76.0,69.2,6.9,71.9,65.3,6.6,1.5,1.5,0.0,2.4,2.1,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.6,0.9,7.8,12.6,0.9,1.2,34779,2018,,31.03,"Parks, Recreation and Leisure Facilities Management."
494,31.05,1469,67.7,83.0,49.8,42.6,7.2,45.3,39.1,6.2,0.8,0.6,0.2,1.6,1.1,0.5,0.4,0.2,0.2,1.7,1.5,0.2,0.5,0.6,31.0,9.0,7.8,1.2,3323,2018,,31.05,Health and Physical Education/Fitness.
495,38.01,527,63.4,86.4,76.0,69.2,6.9,71.9,65.3,6.6,1.5,1.5,0.0,2.4,2.1,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.6,0.9,7.8,12.6,0.9,1.2,34779,2018,,38.01,Philosophy.
496,38.02,1469,67.7,83.0,49.8,42.6,7.2,45.3,39.1,6.2,0.8,0.6,0.2,1.6,1.1,0.5,0.4,0.2,0.2,1.7,1.5,0.2,0.5,0.6,31.0,9.0,7.8,1.2,3323,2018,,38.02,Religion/Religious Studies.
497,39.02,65,9.8,94.9,47.5,44.1,3.4,42.4,39.0,3.4,0.0,0.0,0.0,3.4,3.4,0.0,0.0,0.0,0.0,1.7,1.7,0.0,3.4,1.7,42.4,5.1,0.0,0.0,35133,2018,,39.02,Bible/Biblical Studies.
498,39.06,311,78.5,88.4,54.9,48.4,6.6,48.8,42.2,6.6,1.2,1.2,0.0,1.6,1.6,0.0,0.4,0.4,0.0,2.9,2.9,0.0,4.9,0.4,27.5,7.4,4.1,0.8,4266,2018,,39.06,Theological and Ministerial Studies.
499,39.07,99,94.9,96.8,73.4,63.8,9.6,72.3,62.8,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,2.1,0.0,2.2,3.2,0.0,1.1,39169,2018,,39.07,Pastoral Counseling and Specialized Ministries.
500,40.01,126,36.5,82.6,52.2,5.0,2.2,5.0,47.8,2.2,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,28.3,15.2,2.2,0.0,54963,2018,,40.01,Physical Sciences.
501,40.02,347,55.3,75.1,31.8,31.3,0.5,29.2,28.6,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.6,38.5,12.0,12.5,1.6,62245,2018,,40.02,Astronomy and Astrophysics.
502,40.04,195,62.6,81.8,34.4,31.1,3.3,32.8,3.3,2.5,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,8.2,38.5,16.4,1.6,0.8,36724,2018,,40.04,Atmospheric Sciences and Meteorology.
503,40.05,3337,7.1,83.8,4.0,37.0,3.0,35.1,32.7,2.4,0.4,0.4,0.0,2.8,2.4,0.4,0.1,0.0,0.0,1.5,1.4,0.1,0.6,0.6,41.7,11.2,4.8,1.1,4243,2018,,40.05,Chemistry.
504,40.06,1361,64.4,8.6,5.7,47.4,3.3,45.4,42.8,2.6,0.3,0.2,0.1,3.0,2.6,0.3,0.2,0.2,0.0,1.8,1.6,0.2,1.1,0.9,26.8,15.1,4.1,1.3,41183,2018,,40.06,Geological and Earth Sciences/Geosciences.
505,40.08,1962,62.5,86.0,39.3,35.6,3.7,34.1,31.5,2.6,0.2,0.2,0.0,2.4,2.0,0.3,0.4,0.2,0.2,2.1,1.6,0.5,0.9,1.5,43.4,9.7,4.2,1.0,5782,2018,,40.08,Physics.
506,42.01,21922,67.4,8.6,46.2,39.6,6.6,42.7,37.1,5.7,0.4,0.3,0.1,1.6,1.1,0.6,0.4,0.2,0.1,1.0,0.9,0.2,1.4,0.6,31.0,11.5,7.6,1.6,34959,2018,,42.01,"Psychology, General."
507,42.27,311,72.7,93.3,5.9,46.0,4.9,42.5,4.7,1.8,0.4,0.4,0.0,6.2,3.1,3.1,0.0,0.0,0.0,1.8,1.8,0.0,1.8,0.0,4.3,3.1,3.5,0.4,442,2018,,42.27,Research and Experimental Psychology.
508,42.28,579,81.9,92.9,57.2,51.7,5.5,54.4,49.8,4.6,0.4,0.4,0.0,1.3,0.6,0.6,0.0,0.0,0.0,1.1,0.8,0.2,1.9,0.2,29.5,5.3,1.5,4.4,37642,2018,,42.28,"Clinical, Counseling and Applied Psychology."
509,43.01,69,63.2,77.6,56.3,49.4,6.9,53.1,47.0,6.1,0.4,0.3,0.0,1.9,1.3,0.6,0.3,0.2,0.1,0.7,0.5,0.2,0.6,4.3,14.4,17.6,4.2,2.6,38292,2018,,43.01,Criminal Justice and Corrections.
510,43.02,15,9.7,95.4,87.5,87.5,0.0,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,0.0,3.7,5138,2018,,43.02,Fire Protection.
511,43.03,334,7.4,82.8,62.1,57.4,4.7,6.4,55.7,4.7,0.4,0.4,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.9,1.2,16.2,0.9,0.9,55265,2018,,43.03,Homeland Security.
512,44.02,545,53.8,75.8,52.9,47.8,5.1,47.8,44.0,3.8,1.4,1.4,0.0,1.4,1.4,0.0,0.7,0.0,0.7,1.7,1.0,0.7,0.0,5.5,16.4,19.1,4.8,1.4,48295,2018,,44.02,Community Organization and Advocacy.
513,44.05,528,68.9,9.1,68.7,64.6,4.1,6.2,58.2,1.9,0.5,0.3,0.3,3.0,2.2,0.8,0.0,0.0,0.0,4.9,3.8,1.1,1.6,0.3,19.2,7.7,2.2,0.3,46795,2018,,44.05,Public Policy Analysis.
514,44.07,3912,68.5,87.4,42.9,37.7,5.1,39.8,35.5,4.3,0.1,0.0,0.1,1.7,1.2,0.5,0.2,0.2,0.0,1.1,0.9,0.2,1.3,0.1,42.1,8.9,3.6,1.1,32734,2018,,44.07,Social Work.
515,45.01,1266,64.2,75.3,56.0,52.4,3.6,54.1,51.0,3.1,0.2,0.2,0.0,0.6,0.6,0.0,0.4,0.0,0.4,0.6,0.5,0.1,0.5,3.3,13.4,18.2,5.8,2.8,45169,2018,,45.01,"Social Sciences, General."
516,45.02,2686,61.7,79.9,46.2,39.4,6.8,4.8,34.9,5.9,0.5,0.4,0.1,2.7,2.4,0.3,0.5,0.3,0.2,1.8,1.5,0.2,2.5,0.8,29.2,12.7,7.1,1.5,3532,2018,,45.02,Anthropology.
517,45.04,1623,61.1,79.9,52.5,45.7,6.8,48.7,42.7,6.1,0.8,0.8,0.0,2.1,1.8,0.3,0.1,0.0,0.1,0.7,0.4,0.3,0.9,4.3,21.5,17.2,2.8,0.8,3621,2018,,45.04,Criminology.
518,45.06,1247,68.3,86.2,67.4,65.3,2.1,62.7,61.4,1.4,1.2,1.1,0.1,1.5,1.2,0.3,0.3,0.2,0.1,1.7,1.4,0.2,0.5,0.8,16.5,11.4,2.3,1.1,56423,2018,,45.06,Economics.
519,45.07,1137,6.3,78.6,6.2,55.2,5.0,52.3,49.3,3.1,0.1,0.0,0.1,3.9,2.9,1.0,0.3,0.0,0.3,3.5,3.1,0.4,1.5,0.6,15.0,18.2,2.8,1.7,37648,2018,,45.07,Geography and Cartography.
520,45.09,2666,78.5,81.7,56.5,53.5,3.0,48.0,46.4,1.6,0.6,0.6,0.0,3.3,2.4,0.9,0.4,0.3,0.1,4.1,3.7,0.4,3.0,2.9,17.7,14.5,3.3,2.1,4449,2018,,45.09,International Relations and National Security Studies.
521,45.10,8936,69.8,85.1,54.7,5.5,4.2,48.5,45.3,3.1,0.6,0.5,0.1,2.6,2.2,0.4,0.4,0.3,0.1,2.7,2.2,0.5,1.7,2.1,25.5,1.3,4.4,1.2,42355,2018,,45.10,Political Science and Government.
522,45.11,5666,57.8,77.8,54.5,47.5,7.1,49.5,43.3,6.2,0.6,0.6,0.0,2.4,1.7,0.6,0.5,0.4,0.1,1.6,1.4,0.2,2.3,1.2,18.2,15.1,6.6,2.1,36269,2018,,45.11,Sociology.
523,45.12,111,67.6,9.7,66.7,58.7,8.0,56.0,5.7,5.3,0.0,0.0,0.0,5.3,4.0,1.3,1.3,0.0,1.3,4.0,4.0,0.0,1.3,0.0,22.7,9.3,0.0,0.0,483,2018,,45.12,Urban Studies/Affairs.
524,45.13,284,78.5,83.6,58.7,51.6,7.2,51.6,45.3,6.3,0.4,0.4,0.0,3.1,2.2,0.9,0.9,0.9,0.0,2.7,2.7,0.0,7.6,0.9,15.2,12.6,3.6,1.3,36842,2018,,45.13,Sociology and Anthropology.
525,46.04,337,64.4,94.9,92.6,91.2,1.4,89.9,88.5,1.4,0.5,0.5,0.0,1.4,1.4,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.9,5.1,0.0,0.5,6764,2018,,46.04,"Building/Construction Finishing, Management, and Inspection."
526,47.06,22,38.1,88.0,71.4,68.8,2.6,7.1,67.5,2.6,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,6.5,11.7,0.0,2.6,64752,2018,,47.06,Vehicle Maintenance and Repair Technologies.
527,49.01,1958,38.8,87.9,58.0,53.6,4.5,55.3,51.3,3.9,0.9,0.9,0.0,0.9,0.7,0.3,0.4,0.3,0.1,0.5,0.4,0.1,0.0,14.5,13.8,11.8,0.0,1.8,58851,2018,,49.01,Air Transportation.
528,49.03,148,77.0,87.6,83.3,78.1,5.3,83.3,78.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.9,12.3,0.0,0.9,67571,2018,,49.03,Marine Transportation.
529,50.01,534,42.9,86.0,72.9,52.0,21.0,62.4,45.0,17.5,2.2,0.9,1.3,1.7,0.9,0.9,2.6,1.3,1.3,3.9,3.9,0.0,0.4,0.0,12.2,12.7,1.3,0.4,4958,2018,,50.01,"Visual and Performing Arts, General."
530,50.03,659,58.7,75.5,63.6,45.0,18.6,48.8,35.4,13.4,0.5,0.5,0.0,7.5,5.4,2.1,4.4,2.3,2.1,2.3,1.3,1.0,0.5,0.0,1.6,23.0,1.3,1.0,31989,2018,,50.03,Dance.
531,50.04,4859,69.9,84.4,78.1,68.5,9.6,66.0,59.6,6.3,1.7,1.4,0.3,3.6,2.3,1.3,4.1,2.9,1.3,2.7,2.3,0.4,0.3,0.1,4.9,14.9,0.5,1.2,45184,2018,,50.04,Design and Applied Arts.
532,50.05,3123,64.3,82.9,73.7,58.6,15.1,53.0,42.6,1.4,0.8,0.6,0.2,8.3,6.0,2.3,7.4,5.6,1.8,4.1,3.7,0.4,0.7,0.0,6.7,15.4,1.3,2.1,29739,2018,,50.05,Drama/Theatre Arts and Stagecraft.
533,50.06,2426,64.7,84.6,76.5,66.2,1.3,6.3,54.4,5.9,1.3,1.0,0.3,3.8,2.4,1.4,8.0,5.7,2.2,3.2,2.7,0.4,0.3,0.3,5.9,14.5,0.6,2.0,3639,2018,,50.06,Film/Video and Photographic Arts.
534,50.07,3889,64.6,77.6,61.7,5.2,11.5,5.3,41.8,8.5,2.7,2.3,0.4,3.4,2.1,1.3,2.9,2.1,0.8,2.4,1.9,0.5,0.8,0.2,13.4,18.5,3.5,1.8,35369,2018,,50.07,Fine and Studio Arts.
535,50.09,3638,68.8,86.8,58.1,48.3,9.8,49.0,42.1,6.9,2.0,1.6,0.4,2.2,1.4,0.8,3.3,1.8,1.6,1.6,1.5,0.1,1.0,0.2,26.2,1.2,2.8,1.4,36468,2018,,50.09,Music.
536,50.10,87,84.5,91.7,83.9,73.8,1.1,69.5,62.3,7.2,2.9,2.9,0.0,4.4,2.6,1.8,5.0,4.1,0.9,2.1,1.8,0.3,0.1,0.1,6.6,7.8,0.4,1.0,3383,2018,,50.10,"Arts, Entertainment,and Media Management."
537,51.02,2229,78.1,89.5,19.2,15.6,3.6,17.7,14.6,3.0,0.1,0.1,0.0,0.9,0.6,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.5,0.1,68.2,3.8,6.5,1.7,32977,2018,,51.02,Communication Disorders Sciences and Services.
538,51.06,187,46.0,41.9,36.0,32.6,3.5,29.1,26.7,2.3,3.5,2.3,1.2,2.3,2.3,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,5.8,57.0,1.2,0.0,47571,2018,,51.06,Dental Support Services and Allied Professions.
539,51.07,2121,7.1,87.1,73.8,71.5,2.2,71.1,69.2,2.0,0.3,0.3,0.0,0.9,0.7,0.2,0.0,0.0,0.0,1.4,1.3,0.1,0.4,1.1,1.1,11.8,0.8,2.0,43377,2018,,51.07,Health and Medical Administrative Services.
540,51.08,111,77.5,89.3,68.6,62.8,5.8,66.3,6.5,5.8,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,0.0,17.4,9.3,1.2,2.3,3111,2018,,51.08,Allied Health and Medical Assisting Services.
541,51.09,1824,63.0,89.0,51.3,44.0,7.3,47.3,41.5,5.8,0.3,0.2,0.1,2.5,1.6,1.0,0.1,0.0,0.1,1.1,0.8,0.3,0.3,0.8,36.1,8.2,2.8,0.5,44561,2018,,51.09,"Allied Health Diagnostic, Intervention, and Treatment Professions."
542,51.10,494,61.9,88.4,76.1,71.2,4.9,69.6,65.7,3.9,0.7,0.7,0.0,2.0,1.6,0.3,0.3,0.3,0.0,3.6,2.9,0.7,0.0,0.3,8.5,1.1,1.0,3.9,51695,2018,,51.10,Clinical/Medical Laboratory Science/Research and Allied Professions.
543,51.11,648,75.5,9.2,26.8,22.3,4.5,22.9,19.8,3.1,0.2,0.2,0.0,3.1,1.6,1.4,0.0,0.0,0.0,0.6,0.6,0.0,0.8,0.6,6.5,3.7,5.9,1.6,31191,2018,,51.11,Health/Medical Preparatory Programs.
544,51.15,24,8.0,69.1,41.1,34.4,6.8,4.6,33.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2.1,0.5,25.0,15.6,15.1,0.5,34713,2018,,51.15,Mental and Social Health Services and Allied Professions.
545,51.20,643,69.5,94.6,44.3,43.4,0.9,32.9,32.0,0.9,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,11.2,11.2,0.0,0.0,0.0,5.1,4.9,0.4,0.2,74496,2018,,51.20,"Pharmacy, Pharmaceutical Sciences, and Administration."
546,51.22,485,67.2,82.2,42.8,38.0,4.8,38.3,34.5,3.8,0.2,0.2,0.0,2.0,1.3,0.7,0.1,0.1,0.0,2.1,1.8,0.3,1.7,0.4,36.7,9.5,8.2,0.7,3837,2018,,51.22,Public Health.
547,51.23,717,82.8,94.0,24.6,21.7,2.9,22.9,21.0,1.9,0.3,0.3,0.0,0.5,0.2,0.3,0.5,0.0,0.5,0.3,0.2,0.2,0.3,0.2,68.0,3.2,2.7,1.0,31674,2018,,51.23,Rehabilitation and Therapeutic Professions.
548,51.31,674,76.3,88.2,34.6,3.2,4.5,28.4,25.9,2.5,0.0,0.0,0.0,1.9,1.2,0.8,0.2,0.2,0.0,4.1,2.9,1.2,0.2,0.6,51.9,7.0,4.7,1.0,34665,2018,,51.31,Dietetics and Clinical Nutrition Services.
549,51.38,16885,66.4,9.8,84.9,81.4,3.5,82.8,79.6,3.2,0.2,0.2,0.0,0.9,0.7,0.2,0.1,0.1,0.0,0.8,0.7,0.1,0.2,0.6,4.3,8.7,0.4,0.9,56794,2018,,51.38,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing."
550,52.01,599,64.6,92.8,75.4,72.6,2.8,71.9,69.6,2.4,1.2,1.1,0.0,1.0,0.8,0.2,0.2,0.2,0.1,1.0,1.0,0.1,0.2,0.5,15.8,6.4,0.7,1.0,6224,2018,,52.01,"Business/Commerce, General."
551,52.02,27178,73.0,89.2,77.1,73.4,3.7,72.5,69.4,3.1,1.9,1.8,0.1,1.3,1.0,0.3,0.3,0.2,0.0,1.1,1.0,0.1,0.3,0.9,9.2,9.4,1.1,1.9,52149,2018,,52.02,"Business Administration, Management and Operations."
552,52.03,13463,79.5,89.7,63.8,61.0,2.8,6.7,58.4,2.3,0.5,0.5,0.0,1.0,0.8,0.2,0.1,0.1,0.0,1.6,1.3,0.3,0.1,0.3,24.2,8.3,1.9,1.4,51783,2018,,52.03,Accounting and Related Services.
553,52.05,179,89.9,91.9,81.4,71.4,9.9,73.3,64.6,8.7,2.5,2.5,0.0,3.7,3.1,0.6,0.0,0.0,0.0,1.9,1.2,0.6,0.6,0.6,9.3,6.8,1.2,0.0,3799,2018,,52.05,Business/Corporate Communications.
554,52.06,923,69.1,89.8,78.5,75.5,3.0,74.1,72.1,2.0,0.9,0.6,0.3,1.4,0.9,0.5,0.8,0.8,0.0,1.3,1.1,0.2,0.5,0.6,8.9,8.9,1.1,1.4,52448,2018,,52.06,Business/Managerial Economics.
555,52.07,1131,76.7,91.3,78.9,74.7,4.3,69.9,66.9,3.0,6.1,5.5,0.6,0.8,0.6,0.2,0.3,0.1,0.2,1.7,1.5,0.2,0.3,1.0,8.9,7.7,0.8,2.3,48851,2018,,52.07,Entrepreneurial and Small Business Operations.
556,52.08,13461,77.7,87.3,75.4,73.6,2.0,72.1,7.6,1.5,1.2,1.1,0.1,1.1,1.0,0.1,0.2,0.1,0.0,1.0,0.9,0.1,0.1,0.5,1.1,11.1,1.3,1.2,55138,2018,,52.08,Finance and Financial Management Services.
557,52.09,2817,78.5,87.7,69.2,66.0,3.2,65.5,62.5,3.0,0.8,0.7,0.0,1.3,1.2,0.1,0.1,0.1,0.0,1.5,1.5,0.0,0.2,0.2,16.8,11.5,0.6,1.5,39784,2018,,52.09,Hospitality Administration/Management.
558,52.10,242,77.8,88.9,75.7,71.9,3.8,67.4,64.6,2.8,1.0,0.9,0.1,2.6,2.1,0.5,0.9,0.9,0.0,3.9,3.4,0.5,0.4,1.0,1.8,9.8,1.1,1.3,45557,2018,,52.10,Human Resources Management and Services.
559,52.11,1881,82.3,85.7,74.4,71.2,3.2,69.2,66.8,2.4,1.5,1.4,0.1,1.3,1.0,0.3,0.3,0.1,0.2,2.1,1.9,0.3,0.8,0.8,8.5,12.7,1.4,1.4,5317,2018,,52.11,International Business.
560,52.12,3473,77.7,85.6,78.6,76.4,2.2,75.6,73.8,1.8,0.8,0.7,0.1,1.2,1.1,0.1,0.2,0.1,0.1,0.7,0.6,0.1,0.1,0.6,5.6,13.3,1.0,0.9,6156,2018,,52.12,Management Information Systems and Services.
561,52.13,1353,74.6,83.9,7.8,69.1,1.7,67.4,65.9,1.5,0.5,0.4,0.1,1.4,1.4,0.0,0.3,0.3,0.0,1.2,1.1,0.1,0.1,0.3,11.2,14.9,0.9,1.9,57732,2018,,52.13,Management Sciences and Quantitative Methods.
562,52.14,11843,78.0,85.9,78.3,74.0,4.3,72.7,69.2,3.5,1.7,1.6,0.1,1.7,1.4,0.3,0.5,0.3,0.1,1.8,1.5,0.3,0.2,0.3,5.8,13.1,0.7,1.5,45539,2018,,52.14,Marketing.
563,52.15,317,83.6,78.1,69.8,69.4,0.4,66.0,65.7,0.4,1.9,1.9,0.0,0.4,0.4,0.0,0.4,0.4,0.0,1.1,1.1,0.0,0.4,0.4,6.0,18.9,2.6,1.9,55967,2018,,52.15,Real Estate.
564,52.17,257,89.5,9.2,81.3,8.0,1.3,81.3,8.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,5.7,8.7,0.9,2.6,48263,2018,,52.17,Insurance.
565,52.18,366,8.3,93.4,88.1,86.4,1.7,84.7,83.7,1.0,1.4,1.4,0.0,1.0,0.3,0.7,0.3,0.3,0.0,0.7,0.7,0.0,0.3,0.7,3.1,6.1,0.3,1.4,48573,2018,,52.18,"General Sales, Merchandising and Related Marketing Operations."
566,52.19,653,72.9,86.7,82.4,76.5,5.9,79.2,73.5,5.7,0.2,0.2,0.0,1.7,1.7,0.0,0.2,0.2,0.0,1.1,0.8,0.2,0.0,0.0,3.8,12.6,0.6,0.6,3873,2018,,52.19,"Specialized Sales, Merchandising and  Marketing Operations."
567,52.20,744,79.0,91.9,88.6,87.1,1.5,85.4,83.8,1.5,0.7,0.7,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.7,1.9,8.0,0.0,0.9,5947,2018,,52.20,Construction Management.
568,52.03,674,76.3,88.2,34.6,3.2,4.5,28.4,25.9,2.5,0.0,0.0,0.0,1.9,1.2,0.8,0.2,0.2,0.0,4.1,2.9,1.2,0.2,0.6,51.9,7.0,4.7,1.0,34665,2018,,52.03,Accounting and Related Services.
569,52.05,16885,66.4,9.8,84.9,81.4,3.5,82.8,79.6,3.2,0.2,0.2,0.0,0.9,0.7,0.2,0.1,0.1,0.0,0.8,0.7,0.1,0.2,0.6,4.3,8.7,0.4,0.9,56794,2018,,52.05,Business/Corporate Communications.
570,01.01,1899,67.7,87.0,74.1,71.1,3.0,65.2,63.1,2.2,4.0,3.9,0.2,1.9,1.9,0.1,0.6,0.6,0.0,2.3,1.6,0.6,0.2,0.5,11.7,11.6,1.3,0.6,47358,2020,,01.01,Agricultural Business and Management.
571,01.02,54,79.6,9.7,88.4,88.4,0.0,74.4,74.4,0.0,11.6,11.6,0.0,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,9.3,0.0,0.0,575,2020,,01.02,Agricultural Mechanization.
572,01.03,333,57.4,76.2,63.4,57.6,5.8,55.5,5.3,5.2,2.6,2.6,0.0,2.1,2.1,0.0,0.5,0.5,0.0,2.6,2.1,0.5,0.5,0.0,11.5,16.8,6.8,1.0,47367,2020,,01.03,Agricultural Production Operations.
573,01.06,86,72.1,86.9,62.9,59.7,3.2,54.8,53.2,1.6,4.8,4.8,0.0,3.2,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,21.0,12.9,0.0,1.6,4617,2020,,01.06,Applied Horticulture and Horticultural Business Services.
574,01.08,5,68.8,78.4,65.7,62.8,2.9,59.9,57.8,2.0,0.9,0.6,0.3,2.0,1.7,0.3,0.6,0.6,0.0,2.3,2.0,0.3,0.6,0.6,11.3,19.2,2.3,0.3,4358,2020,,01.08,Agricultural Public Services.
575,01.09,227,66.7,82.1,46.3,42.7,3.6,42.6,39.7,2.9,1.2,1.2,0.0,1.3,1.0,0.3,0.3,0.3,0.1,0.9,0.5,0.3,0.9,0.1,34.1,13.0,4.7,0.9,38216,2020,,01.09,Animal Sciences.
576,01.10,562,75.6,87.9,42.4,38.6,3.8,37.9,35.5,2.4,0.2,0.0,0.2,2.1,1.6,0.5,0.2,0.0,0.2,1.9,1.4,0.5,0.0,0.0,44.5,1.4,1.6,1.2,48834,2020,,01.10,Food Science and Technology.
577,01.11,61,7.7,84.8,66.1,63.5,2.6,55.1,52.5,2.6,3.8,3.8,0.0,4.0,4.0,0.0,0.2,0.2,0.0,3.1,3.1,0.0,0.2,0.9,16.5,13.9,1.2,1.2,45846,2020,,01.11,Plant Sciences.
578,01.12,93,76.3,9.1,6.6,53.5,7.0,49.3,45.1,4.2,1.4,1.4,0.0,4.2,4.2,0.0,0.0,0.0,0.0,5.6,2.8,2.8,0.0,4.2,25.4,9.9,0.0,0.0,415,2020,,01.12,Soil Sciences.
579,09.04,4227,6.2,77.9,63.3,53.6,9.7,53.9,47.8,6.1,0.9,0.6,0.3,3.1,2.0,1.1,2.8,1.6,1.2,2.7,1.6,1.1,0.6,0.4,12.7,19.7,2.2,1.2,38348,2020,,09.04,Journalism.
580,09.07,2536,66.9,74.9,62.2,5.5,11.7,53.9,44.8,9.1,1.9,1.6,0.4,2.0,1.4,0.6,3.0,2.0,1.0,1.4,0.7,0.6,0.2,0.5,1.6,22.9,1.8,1.9,43882,2020,,09.07,"Radio, Television, and Digital Communication."
581,09.09,5321,67.4,81.5,68.3,61.7,6.6,61.8,56.9,5.0,1.0,0.9,0.1,2.5,1.9,0.5,1.0,0.8,0.2,2.0,1.3,0.8,0.6,0.6,11.2,17.5,0.8,0.9,4333,2020,,09.09,"Public Relations, Advertising, and Applied Communication."
582,09.01,13639,57.5,76.8,6.6,52.4,8.3,54.2,48.0,6.2,1.0,0.8,0.2,2.2,1.6,0.6,1.2,0.7,0.6,1.9,1.2,0.6,0.6,0.4,14.3,2.6,2.3,1.2,42345,2020,,09.01,Communication and Media Studies.
583,10.02,453,58.1,86.5,73.8,63.5,1.3,66.9,58.9,8.0,0.4,0.4,0.0,1.5,0.8,0.8,4.2,3.0,1.1,0.8,0.4,0.4,0.4,0.0,8.7,12.2,0.8,4.2,3385,2020,,10.02,Audiovisual Communications Technologies/Technicians.
584,10.03,363,59.0,65.4,57.9,5.9,7.0,49.1,44.9,4.2,2.3,1.4,0.9,2.8,2.3,0.5,2.3,1.4,0.9,1.4,0.9,0.5,0.0,0.0,7.5,33.2,1.4,0.0,51643,2020,,10.03,Graphic Communications.
585,11.01,785,59.3,8.3,68.1,63.5,4.6,63.9,6.8,3.1,0.8,0.6,0.2,1.2,1.0,0.3,0.3,0.2,0.0,1.9,0.9,1.0,0.1,0.6,1.8,17.8,1.8,0.9,7863,2020,,11.01,"Computer and Information Sciences, General."
586,11.02,73,54.3,76.6,67.5,65.4,2.1,61.5,61.0,0.5,1.0,0.8,0.3,2.4,1.8,0.5,0.0,0.0,0.0,2.6,1.8,0.8,0.0,0.0,8.6,22.3,1.0,0.5,8698,2020,,11.02,Computer Programming.
587,11.03,43,62.8,44.0,33.3,33.3,0.0,25.9,25.9,0.0,3.7,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,44.4,7.4,7.4,44124,2020,,11.03,Data Processing.
